; FILE: Dgui#3.csv,
; Key,GERMAN TRANSLATION
;PLEASE NOTE THAT ALL COMMENTS REFER TO THE DIALOGUE IMMEDIATELY FOLLOWING THE COMMENT.,
;,
; IN ALL CASES,
; PLEASE DO NOT CHANGE THIS INSTRUCTION IN ANY WAY!,
;,
;THIS IS PART OF THE IN-GAME INTERFACE TEXT,
;,
; ONSCREEN TEXT ONLY - NOT SPOKEN,
; GUI titles and other fancy buttons - 12 character limit,
;,
basemenu_hangar,HANGAR
basemenu_trade,HANDELN
basemenu_inventory,INVENTAR
basemenu_recycling,RECYCLING
basemenu_manufacturing,PRODUKTION
basemenu_communications,KOMMUNIKATION
basemenu_encyclopedia,ENZYKLOPÄDIE
basemenu_starmap,STERNKARTE
hangarmenu_launch,STARTEN
hangarmenu_ship,SCHIFF
hangarmenu_loadout,AUSSTATTUNG
hangarmenu_manifest,LADELISTE
loadoutmenu_customise,UMBAUEN
loadoutmenu_add_cargo,MEHR FRACHT
loadoutmenu_rearm,NEUE WAFFEN
encyclopaedia_back,ZURÜCK
pda,PDA
pda_start_new_game,NEUES SPIEL
pda_load_game,SPIEL LADEN
pda_instant_action,SOFORT-AKTION
pda_multiplayer,MEHRSPIELER
pda_options,OPTIONEN
pda_quit_button,BEENDEN
pda_save_game,SPEICHERN
pda_resume,FORTSETZEN
pda_quit,BEENDEN

,
;,
; ONSCREEN TEXT ONLY - NOT SPOKEN,
; These ship readiness strings have a 15 character limit,
;,
hangarmenu_loadout_not_spaceworthy,FLUGUNTAUGLICH
hangarmenu_loadout_check_manifest,LADELISTE PRÜF.
,
,
;,
; ONSCREEN TEXT ONLY - NOT SPOKEN,
; The loadout names are limited to just 8 characters,
; ship readiness description,
;,
loadoutmenu_standard,STANDARD
loadoutmenu_stealth,GETARNT
loadoutmenu_assault,ANGRIFF
loadoutmenu_ecm,EGM
loadoutmenu_custom,UMBAUEN


;,
; ONSCREEN TEXT ONLY - NOT SPOKEN,
; The ship names are limited to 11 characters because of the hangar ship,
; readiness description.,
;,
ship_type_command_section,KOMMANDOKAPSEL
ship_type_tug,GTR
ship_type_fast_attack_ship,PATCOM-PLUS
ship_type_heavy_corvette,SCHWERE KORV.
ship_type_storm_petrel,STORM PETREL
ship_type_no_ship,KEIN SCHIFF


;,
; ONSCREEN TEXT ONLY - NOT SPOKEN,
; Tab headings are limited to 15 characters. These headings should be ,
"; localised as nouns - e.g. 'an offer' not 'they offer'.",
;,
gui_item,GEGENSTAND
commsmenu_sender,ABSENDER
commsmenu_subject,BETREFF
encyclopaedia_topic,STICHWORT
trading_faction,GRUPPE
trading_offer,ANGEBOT
trading_want,NACHFRAGE
inventory_quantity,MENGE
recycling_value,WERT
manufacturing_cost,PREIS
,
,
; ,
; ONSCREEN TEXT ONLY - NOT SPOKEN,
; Smaller buttons are limited to 17 characters,
;,
gui_cancel,ABBRUCH
trading_trade,HANDEL
recycling_recycle_one,EINS RECYCELN
recycling_recycle_all,ALLE RECYCELN
manufacturing_manufacture,PRODUZIEREN


;,
; ONSCREEN TEXT ONLY - NOT SPOKEN,
; Manifest headings are limited to 11 characters,
;,
manifest_ship_systems,SYSTEME
manifest_ship_armaments,WAFFEN
manifest_ship_tfighters,K-JÄGER
manifest_ship_cargo,FRACHT
manifest_no_missiles_warning,Leer


;,
; ONSCREEN TEXT ONLY - NOT SPOKEN,
; The new mail notification must not exceed a total of ???? (8 and 12?),
;,
,
; Add a space after the words 'YOU HAVE',
commsmenu_you_have,SIE HABEN 
,
commsmenu_new_messages,NEUE E-MAILS
commsmenu_new_message,NEUE E-MAIL
,
;,
; ONSCREEN TEXT ONLY - NOT SPOKEN,
; GUI miscellanae with max lengths,
;,

; ONSCREEN TEXT ONLY - NOT SPOKEN,
; No more than 18 characters,
commsmenu_read_new_messages,NEUE E-MAILS LESEN
commsmenu_view_archived_messages,GESP. E-MAILS LESEN
,
; ONSCREEN TEXT ONLY - NOT SPOKEN,
; Keep this one below 20 characters,
add_cargo_none,Keine

; ONSCREEN TEXT ONLY - NOT SPOKEN,
; The introduction to the number of manufacturing units available,
manufacturing_units,Verfügbare Produktionseinheiten: 

; ONSCREEN TEXT ONLY - NOT SPOKEN,
; We split the trade description into three parts - each in introduced by,
; one of these nouns.,
trading_faction_lowercase,Gruppe: ,
trading_offer_lowercase,Angebot: ,
trading_want_lowercase,Nachfrage: ,

;,
