; FILE: Dact2_mission25.csv,
; Key,
; FILE NAME,GERMAN TRANSLATION
a2_m25_ship_wingman,Wingman
a2_m25_ship_league_destroyer,Pegasus
a2_m25_ship_freighter_resupply,Waffentransport
a2_m25_ship_freighter_3,Frachter-F402
a2_m25_ship_freighter_4,Frachter-F436
a2_m25_ship_league_ship,Firestorm
a2_m25_ship_gunstar_1,Gunstar HQ-01 
a2_m25_ship_gunstar_2,Gunstar HQ-02 
a2_m25_ship_gunstar_3,Gunstar HQ-03 
a2_m25_ship_gunstar_4,Gunstar HQ-04 
a2_m25_ship_gunstar_5,Gunstar HQ-05 
a2_m25_ship_gunstar_6,Gunstar HQ-06 
a2_m25_ship_loiterer,Flottenverstärkung
a2_m25_ship_destroyer_cargo,Medusa
a2_m25_ship_cruiser_shipyard,Armageddon
a2_m25_ship_umbilical,Raumdock Umbilical
a2_m25_ship_ambush_cruiser,MAAS Avenger
a2_m25_ship_ambush_yacht_1,MAAS YT-1263
a2_m25_ship_ambush_yacht_2,MAAS YT-1303
a2_m25_ship_ambush_interceptor_1,MAAS IN-3403
a2_m25_ship_ambush_interceptor_2,MAAS IN-3122
a2_m25_ship_ambush_interceptor_3,MAAS IN-3293
a2_m25_ship_ambush_interceptor_4,MAAS IN-3313
a2_m25_ship_ambush_marauder,Unbekannt
a2_m25_ship_hoffer,Pegasus
a2_m25_ship_destroyer_cargo,Medusa
a2_m25_ship_league_tug,GTR
a2_m25_ship_league_truck,Raketenboot
a2_m25_ship_league_puffin,Puffin 
a2_m25_ship_league_interceptor,Abfangjäger
a2_m25_ship_flagship,Poseidon
a2_m25_ship_corp_cruiser_1,Artifice
a2_m25_ship_corp_cruiser_2,Handelsgeleit
a2_m25_ship_corp_yacht,Jacht
a2_m25_ship_corp_interceptor,Abfangjäger
a2_m25_ship_marauder_cutter,Kleines Begleitschiff
a2_m25_ship_megafreighter,Wingman-Hilfsfrachter
a2_m25_text_cruiser_power,Disruptorenergie % =
a2_m25_text_destroyer_beam_firing_in,Vernichtungsstrahl feuert in:
a2_m25_txt_destroyer_beam_firing_in+ +, "Vernichtungsstrahl feuert in:"
a2_m25_dialogue_cal_what_the_heck,Was zum Teufel? Wo kommen die her?
a2_m25_dialogue_clay_we_are_in_trouble,Wir sitzen ganz schön in der Tinte.
a2_m25_dialogue_hoffer_youre_late,Du bist spät dran. Die Schlacht hat schon begonnen.
a2_m25_dialogue_cal_sorry,Ich kam so schnell ich konnte. Was ist los?
a2_m25_dialogue_hoffer_help_where_you_can,"Wir greifen die drei Hauptbasen der Marauder an, und deine Hilfe käme uns recht gelegen. Ich habe dir Streckenpunkte zu den Basen durchgegeben. Hilf, wo du kannst."
a2_m25_dialogue_cal_willdo,Werd ich.
a2_m25_dialogue_hoffer_ive_got_some_wingmen,"Ich habe noch ein paar Wingmen für dich."
a2_m25_dialogue_cal_thanks,Danke. Ich werde vorsichtig sein.
a2_m25_dialogue_hoffer_here_have_some_wingmen,"Ich habe ein paar Wingmen für dich, die von Megafrachter aus losschicken werde. Falls du mehr brauchst, komm hierher zurück. Wir haben nur wenige Wingmen, also pass gut auf sie auf"
a2_m25_dialogue_hoffer_sorry_no_more_wingmen,Das war unser letztes Schiff. Du wirst ohne Wingmen zurechtkommen müssen.
a2_m25_dialogue_cal_we_did_it,Wir haben es geschafft!
a2_m25_dialogue_clay_lets_clear_off,"Fast beeindruckend! Naja, ich glaube, es ist Zeit diesen Ort zu verlassen."
a2_m25_dialogue_clay_looks_like_a_big_battle,Sieht wirklich aus wie eine Schlacht. Unsere Leaguefreunde bekommen ja einiges ab.
a2_m25_dialogue_cal_were_here_to_help,Cal an Leagueschiffe. Wir helfen euch.
a2_m25_dialogue_firestorm_get_those_gunstars_offline,Schaltet diese Gunstars aus! Die projezieren ein Schutzschild um die Basis.
a2_m25_dialogue_smith_i_can_jam_them_if_you_target_the_base,"He, Cal. Diese Gunstars werden durch ein Signal aus der Station gesteuert. Ich kann das Signal mit unseren aktiven Sensoren stören. Dafür wirst du die Basis im Visier behalten und im Umkreis von 15 Kilometern bleiben müssen."
a2_m25_dialogue_clay_the_gunstars_are_offline,"Die Gunstars sind ausgeschaltet. Das ist deine Chance, Kleiner. Ihre Schutzschilder sind lahmgelegt!"
a2_m25_dialogue_smith_the_shield_is_down,Das Schutzschild der Basis ist lahmgelegt!
a2_m25_dialogue_clay_go_for_the_engineering_module,Schieß auf die Maschineneinheit. Das sollte eine Kettenreaktion auslösen.
a2_m25_dialogue_destroyer_cargo_good_to_see_you,Schön dich zu sehen. Wir könnten hier ein bisschen Hilfe gebrauchen...
a2_m25_dialogue_cal_how_can_we_help,Was können wir tun?
a2_m25_dialogue_destroyer_cargo_our_beam_is_charging_defend_us,"Die Schilde der Station sind zu stark. Unser Hauptstrahl ist beschädigt, und es kostet Zeit, ihn zu laden.Verteidigt uns während er lädt! Dann können wir die Basis ausschalten."
a2_m25_dialogue_clay_you_messed_up_bigtime,Da hast du ja totalen Mist gebaut.
a2_m25_txt_destroyer_beam_firing_in,Vernichtungsstrahl feuert in...
a2_m25_ship_dialogue_destroyer_cargo_the_beam_is_ready,Der Strahl ist soweit. Bleib ihm aus dem Weg!
a2_m25_dialogue_clay_glad_it_wasnt_us,"Ich bin ja froh, dass der Strahl gegen die gerichtet war und nicht gegen uns! Wir sollten besser abhauen."
a2_m25_dialogue_destroyer_cargo_thanks_for_your_help,Danke für deine Hilfe. Wir stehen in deiner Schuld.
a2_m25_dialogue_smith_those_pods_are_powering_up,Cal! Ich bekomme seltsame Anzeigen von diesen Superkapseln. Die Energiewerte sind viel zu hoch. Die müssen Schiffe geladen haben!
a2_m25_dialogue_clay_better_take_care_of_them,Du kümmerst dich lieber um sie oder wir stecken bis zum Hals in der Patsche.
a2_m25_dialogue_cal_theres_that_cruiser,"Das ist der Kreuzer, den wir vorhin gesehen haben."
a2_m25_dialogue_smith_its_been_modified_have_to_get_closer,Nee. Sieht anders aus. Irgendwie umgebaut. Kannst du mir eine bessere Ansicht geben?
a2_m25_dialogue_smith_look_at_the_nodes,"Er hat Feldknoten über den ganzen Rumpf verteilt. Cal, ich glaube es ist ein -"
a2_m25_dialogue_clay_could_be_a_disruption_field,"Disruptorfeldprojektor. Ein großer. Und es sieht so aus, als würde die Station ihn aufladen...."
a2_m25_dialogue_cal_so_what_can_we_do,Was machen wir jetzt? Die Station ist zu gut geschützt.
a2_m25_dialogue_smith_take_out_the_power,Die Energiezufuhr zerstören. Dann können die Disruptoren nicht mehr aufgeladen werden.
a2_m25_dialogue_smith_its_firing,"Sein Disruptor ist geladen...Cal, bring uns hier raus!"
a2_m25_dialogue_clay_we_have_been_disrupted,"Verdammt, Cal! Der Disruptor hat uns getroffen! Jetzt sind wir leichte Beute..."
a2_m25_dialogue_smith_its_still_charging_up,So so. Die Zerstörung der Energiezufuhr hat offenbar eine Rückkopplungsschleife in der Station ausgelöst. Bumm. Oh oh. Der Kreuzer lädt immer noch den Disruptor!
a2_m25_dialogue_clay_its_up_to_you,"Jetzt kommt es auf dich an, Cal. Du musst den Kreuzer ausschalten."
;a2_m25_dialogue_cal_we_did_it,"Viel Spaß, mein Freund!"
a2_m25_dialogue_cal_take_that,"Viel Spaß, mein Freund!"
a2_m25_dialogue_clay_well_done_lets_go,"Saubere Arbeit, jetzt lass uns von hier verschwinden."
a2_m25_dialogue_cal_what_are_they_doing_here,"Was machen die hier? Verdammt, warte mal! Da sind ja Marauder bei denen!"
a2_m25_dialogue_maas_we_meet_again,"Aha. Endlich begegnen wir uns, Mr. Hoffer und Mr. Johnston. Wie geht's ihrem Vater? Nun, ich fürchte, ich kann nicht zulassen, daß sie die Marauder vernichten, da ich wie sie sehen, die Marauder bin, oder vielmehr ihr Auftrageber. Da ich es nicht geschafft habe, ihre lächerliche League auf Linie zubringen, bleibt mir nichts anderes übrig, als sie auszulöschen. Machen sie's gut."
a2_m25_dialogue_clay_we_know_who_is_behind_the_marauders,"Ich hätte mir ja denken können, dass unser Freund Maas hinter den Maraudern steckt."
a2_m25_dialogue_hoffer_take_them_out,"Kopf hoch. Nicht aufgeben! Maas unterschätzt unsere Fähigkeiten. Zeigen wir ihm, wozu die League in der Lage ist! Cal, ich verlasse mich auf dich - zerstöre diesen Träger!"
a2_m25_dialogue_clay_hoffers_dead,Verdammt! Ohne Hoffer werden wir diesen Krieg nie gewinnen!
a2_m25_dialogue_cal_we_won,Wir haben es geschafft!
a2_m25_dialogue_hoffer_thanks,"Gut gemacht, Leute. Ich wusste, dass wir gewinnen würden. Cal, du kannst nach Hause gehen oder uns helfen, die Überlebenden aufzusammeln. Jedenfalls werde ich dafür sorgen, dass du angemessen entlohnt wirst. Ich bedanke mich."
a2_m25_waypoint_resupply, "Waffenpunkt"
a2_m25_waypoint_marauder_hq, "Marauder-Streckenpunkt"
a2_m25_waypoint_cargo, "Marauder-Senderstandort"
a2_m25_waypoint_shipyard, "Marauderstreitkräfte"
