; FILE: Dact1_mission10_addendum_2.csv,
; Key,GERMAN TRANSLATION
;,
a1_m10_ship_name_league,Kaitlin
a1_m10_ship_name_league_two,Harley Bobbins
a1_m10_dialogue_cal_i_found_the_hoard,Ich glaub' es nicht - wir haben Lucrecias Schatz gefunden!
a1_m10_dialogue_league_well_done,"He, gut gemacht, Cal! Habt ihr die Schleife gefunden, für die sich der Sammler interessiert hat?"
a1_m10_dialogue_smith_damn_things_glowing,He Cal! Das blöde Ding leuchtet schon wieder!
a1_m10_dialogue_cal_i_did_indeed,"Ja, das haben wir. Es ist irgendwie komisch, man könnte wirklich fast glauben, dass Außerirdischen da ihre Finger im Spiel hatten.  Ich kann euch sagen, dieses Ding macht uns eine ganz schöne Gänsehaut - ich bin froh, wenn ich es los werde - gegen eine Belohnung, versteht sich."
a1_m10_dialogue_league_we_can_take_it,"Nun, wir können es dir gleich abnehmen. Was willst du denn dafür haben?"
a1_m10_dialogue_cal_a_capsule_drive,Ich möchte einen Hyperantrieb.
a1_m10_dialogue_league_pretty_expensive,Das ist eine ziemlich teure Angelegenheit. Können wir dir nicht etwas anderes anbieten?
a1_m10_dialogue_cal_holding_out,"Nein, ich bleib' beim Hyperantrieb. Ich muss aus diesem System rauskommen."
a1_m10_dialogue_league_we_can_get_you_one,"Naja, vielleicht können wir dir einen von einer unserer Werften besorgen. Warte einen Moment...."
a1_m10_dialogue_league_youre_in_luck,"Rate mal, wessen Glückstag heute ist. Wir haben ein Schiff mit einem zur Überholung ausgebauten Hyperantrieb. Den können wir dir überlassen."
a1_m10_dialogue_league_two_heres_the_drive,Wir haben den Hyperantrieb. Wir docken an und tauschen den Antrieb gegen die Nova-Schleife.
a1_m10_dialogue_league_two_enjoy_your_drive,"Gut, wir setzen uns mit dem Sammler in Verbindung und geben ihm die Schleife. Viel Spaß mit deinem neuen Hyperantrieb!"
a1_m10_dialogue_smith_lets_go_fit_it,"Jetzt nichts wie heim, um dieses Schätzchen einzubauen!"
