; FILE: Dact1_mission07.csv,
; Key,
; FILE NAME,GERMAN TRANSLATION
a1_m07_name_hoffers_gap,Flugleitung Hoffer's Gap
a1_m07_ship_stepson_truck_1,Sardine
a1_m07_ship_stepson_truck_2,Skate
a1_m07_ship_stepson_truck_3,Pilchard
a1_m07_ship_league_1,Ranger
a1_m07_ship_league_2,Paladin
a1_m07_ship_league_3,Rogue
a1_m07_ship_league_4,Sorcerer
a1_m07_ship_carva_1,Havana
a1_m07_ship_carva_2,Montecristo
a1_m07_ship_carva_3,Espania
a1_m07_ship_carva_4,Madrid
a1_m07_ship_kong_1,Choi Fung
a1_m07_ship_kong_2,Fu Tong
a1_m07_ship_kong_3,Jin Feng
a1_m07_ship_marauder_reinforcement_1,Todesschwadron Alpha
a1_m07_ship_marauder_reinforcement_2,Todesschwadron Beta
a1_m07_ship_marauder_reinforcement_3,Todesschwadron Gamma
a1_m07_ship_marauder_mother,Mutterschiff Assassin
a1_m07_ship_marauder_escort_1,Assassin Alpha
a1_m07_ship_marauder_escort_2,Assassin Beta
a1_m07_ship_marauder_escort_3,Assassin Gamma
a1_m07_ship_marauder_escort_4,Assassin Delta
a1_m07_ship_marauder_gunstar_1,Terminator Alpha
a1_m07_ship_marauder_gunstar_2,Terminator Beta
a1_m07_ship_marauder_gunstar_3,Terminator Gamma
a1_m07_ship_marauder_gunstar_4,Terminator Delta
a1_m07_ship_marauder_gunstar_5,Terminator Epsilon
a1_m07_ship_marauder_gunstar_6,Terminator Zeta
a1_m07_ship_marauder_bomber,Stuka
a1_m07_text_reactor_integrity,Reaktor zu % unversehrt.
a1_m07_dialogue_smith_boarding_1,"Wir sind angedockt. Okay, ich lege jetzt den Sicherungsschalter ein. Ich will dich ja nicht beunruhigen, aber diese Dinger können hochgehen, wenn sie scharf sind. "
a1_m07_dialogue_smith_armed_1,Puh! Geschafft! War'n bisschen kniffelig... Wir können jetzt abkoppeln.
a1_m07_dialogue_smith_boarding_2,Ich aktiviere ihn jetzt.
a1_m07_dialogue_smith_armed_2,Schon zwei weniger.
a1_m07_dialogue_smith_boarding_3,Zeit für Gunstar Nummer drei.
a1_m07_dialogue_smith_armed_3,Kinderspiel!
a1_m07_dialogue_smith_boarding_4,"Lasst uns den Mist hinter uns bringen! Solange wir hier angedockt sind, sind wir ein leichtes Ziel."
a1_m07_dialogue_smith_armed_4,"Das war's! Los jetzt, Cal!"
a1_m07_dialogue_smith_boarding_5,Ich bin dabei... Behalt diese verdammten Marauder im Auge!
a1_m07_dialogue_smith_armed_5,"Los, Cal! Ich bin wieder an Bord. "
a1_m07_dialogue_smith_boarding_6,Das ist der letzte.
a1_m07_dialogue_smith_armed_6,Geschafft! Und jetzt erteilen wir den Maraudern eine Lektion!
a1_m07_dialogue_cal_well_done_thats_all_of_them,"Gut gemacht, Smith. Sie sind alle aktiviert. Hoffentlich reicht das."
a1_m07_dialogue_smith_looks_like_they_got_the_gunstars_in_place,"Sieht aus, als hätten sie die Gunstars in Position gebracht."
a1_m07_dialogue_hoffers_gap_good_to_see_you,"Flugleitung Hoffer's Gap an Cal Johnston. Schön, dass ihr da seid, wir haben euch schon erwartet."
a1_m07_dialogue_cal_weve_got_the_keys,Wir haben die Gunstar-Sicherungsschalter. Tut mir leid wegen der Verspätung.
a1_m07_dialogue_hoffers_gap_great_just_stick_them_on_will_you,Großartig! Könntet ihr sie bitte für uns installieren? Das spart Zeit. Außerdem kann euer Techniker ziemlich gut mit den Dingern umgehen.  
a1_m07_dialogue_cal_willdo_whats_going_on,Das kann man wohl sagen... Was ist hier eigentlich los? Was machen die ganzen Schiffe hier?
a1_m07_dialogue_hoffers_gap_this_is_the_hoffers_wake_defense_fleet,"Das ist die Verteidigungsflotte von Hoffer's Gap. Wir wurden in letzter Zeit ein paar Mal angegriffen. Unsere Freunde helfen uns jetzt, bis unsere eigene Abwehr wieder steht."
a1_m07_dialogue_cal_wheres_the_traffic,Hier ist es so ruhig. Wo sind die ganzen anderen Schiffe?
