; FILE: FAct2_mission05_addendum.csv,
; Key,FRENCH
a2_m05_dialogue_MCA_Longshot_HQ_really_impressed,"Votre aide nous a impressionnés et nous voudrions vous remercier. Votre vaisseau est en piteux état. Il est peut-être temps que vous en changiez pour quelque chose de plus...moderne, peut-être ?"
a2_m05_dialogue_cal_yeah_alright,C'est ça... Et où voulez-vous qu'on trouve un vaisseau comme ça ?
a2_m05_dialogue_MCA_Longshot_HQ_give_new_ship,"Nous voudrions vous offrir un de nos derniers navires, un Patcom. Si vous n'apportiez pas de ravitaillement, nous ne pourrions pas les construire, alors considérez-le comme un symbole de notre gratitude."
a2_m05_dialogue_smith_ive_heard_of_them,J'en ai entendu parler. Le dernier cri ! Super rapide. C'est exactement ce qu'il nous faut pour chasser les Marauders.
a2_m05_dialogue_cal_overwhelmed,"Longshot, je suis confus. Vous êtes très généreux."
a2_m05_dialogue_MCA_Longshot_HQ_not_being_straight,"Eh bien, nous ne sommes pas tout à fait désintéressés. Ce vaisseau vous donnera de meilleures chances de briser le blocus. Nous avons toujours besoin de ravitaillement. Ca nous rend service et vous pourrez commercer avec nous pour l'améliorer. Avec votre permission, je m'arrangerai avec votre ami Jafs pour qu'il en prenne livraison."
a2_m05_dialogue_cal_thanks,C'est super. Merci !
a2_m05_dialogue_clay_not_bad,Ce n'est pas mal. Rentrons à la maison avant que Jafs ne décide d'échanger ton nouveau navire contre un conteneur de haricots magiques.
